LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1152.160500,1152.160482,1661327470.447281,91503.500,13119,2,PR,1,100,128705
1152.200249,1152.200231,1661327470.487030,91542.000,13119,2,PR,1,100,128706
1152.239826,1152.239807,1661327470.526607,91580.333,13135,3,PR,1,100,128685
1152.279403,1152.279384,1661327470.566184,91618.667,13135,3,PR,1,100,128692
1152.318980,1152.318961,1661327470.605760,91657.000,13135,3,PR,1,100,128692
1152.358557,1152.358538,1661327470.645337,91695.333,13153,3,PR,1,100,128698
1152.398134,1152.398115,1661327470.684914,91733.667,13153,3,PR,1,100,128700
1152.437711,1152.437692,1661327470.724491,91772.000,13153,3,PR,1,100,128696
1152.477459,1152.477441,1661327470.764240,91810.500,13167,2,PR,1,100,128708
1152.517208,1152.517190,1661327470.803989,91849.000,13167,2,PR,1,100,128703
1152.558162,1152.558143,1661327470.844942,91888.667,13184,3,PR,1,100,128704
1152.599115,1152.599097,1661327470.885896,91928.333,13184,3,PR,1,100,128698
1152.640069,1152.640050,1661327470.926849,91968.000,13184,3,PR,1,100,128704
1152.680334,1152.680315,1661327470.967114,92007.000,13201,2,PR,1,100,128715
1152.720599,1152.720580,1661327471.007380,92046.000,13201,2,PR,1,100,128711
1152.760176,1152.760157,1661327471.046957,92084.333,13222,3,PR,1,100,128712
1152.799753,1152.799734,1661327471.086534,92122.667,13222,3,PR,1,100,128714
1152.839330,1152.839311,1661327471.126110,92161.000,13222,3,PR,1,100,128708
1152.878907,1152.878888,1661327471.165687,92199.333,13243,3,PR,1,100,128717
1152.918483,1152.918465,1661327471.205264,92237.667,13243,3,PR,1,100,128703
1152.958060,1152.958042,1661327471.244841,92276.000,13243,3,PR,1,100,128706
1152.998670,1152.998651,1661327471.285450,92315.333,13259,3,PR,1,100,128707
1153.039279,1153.039260,1661327471.326060,92354.667,13259,3,PR,1,100,128701
1153.079888,1153.079870,1661327471.366669,92394.000,13259,3,PR,1,100,128705
1153.120153,1153.120135,1661327471.406934,92433.000,13279,2,PR,1,100,128723
1153.160419,1153.160400,1661327471.447199,92472.000,13279,2,PR,1,100,128715
1153.207395,1153.207376,1661327471.494175,92517.500,13296,2,PR,1,100,128705
1153.254371,1153.254352,1661327471.541151,92563.000,13296,2,PR,1,100,128710
1153.294292,1153.294273,1661327471.581072,92601.667,13313,3,PR,1,100,128720
1153.334213,1153.334194,1661327471.620993,92640.333,13313,3,PR,1,100,128715
1153.374134,1153.374115,1661327471.660914,92679.000,13313,3,PR,1,100,128716
1153.414055,1153.414036,1661327471.700835,92717.667,13330,3,PR,1,100,128727
1153.453976,1153.453957,1661327471.740757,92756.333,13330,3,PR,1,100,128727
1153.493897,1153.493878,1661327471.780678,92795.000,13330,3,PR,1,100,128726
1153.533646,1153.533627,1661327471.820426,92833.500,13344,2,PR,1,100,128725
1153.573395,1153.573376,1661327471.860175,92872.000,13344,2,PR,1,100,128724
1153.613316,1153.613297,1661327471.900096,92910.667,13364,3,PR,1,100,128732
1153.653237,1153.653218,1661327471.940017,92949.333,13364,3,PR,1,100,128739
1153.693158,1153.693139,1661327471.979939,92988.000,13364,3,PR,1,100,128741
1153.732390,1153.732372,1661327472.019171,93026.000,13383,3,PR,1,100,128736
1153.771623,1153.771604,1661327472.058404,93064.000,13383,3,PR,1,100,128738
1153.810856,1153.810837,1661327472.097637,93102.000,13383,3,PR,1,100,128733
1153.851121,1153.851102,1661327472.137902,93141.000,13400,2,PR,1,100,128727
1153.891386,1153.891368,1661327472.178167,93180.000,13400,2,PR,1,100,128738
1153.931307,1153.931289,1661327472.218088,93218.667,13415,3,PR,1,100,128734
1153.971228,1153.971210,1661327472.258009,93257.333,13415,3,PR,1,100,128723
1154.011149,1154.011131,1661327472.297930,93296.000,13415,3,PR,1,100,128721
1154.050898,1154.050880,1661327472.337679,93334.500,13436,2,PR,1,100,128726
1154.090647,1154.090628,1661327472.377428,93373.000,13436,2,PR,1,100,128727
1154.130568,1154.130549,1661327472.417349,93411.667,13452,3,PR,1,100,128722
1154.170489,1154.170471,1661327472.457270,93450.333,13452,3,PR,1,100,128718
1154.210410,1154.210392,1661327472.497191,93489.000,13452,3,PR,1,100,128724
1154.250331,1154.250313,1661327472.537112,93527.667,13471,3,PR,1,100,128722
1154.290252,1154.290234,1661327472.577033,93566.333,13471,3,PR,1,100,128715
1154.330173,1154.330155,1661327472.616954,93605.000,13471,3,PR,1,100,128724
1154.369406,1154.369387,1661327472.656187,93643.000,13488,2,PR,1,100,128734
1154.408639,1154.408620,1661327472.695420,93681.000,13488,2,PR,1,100,128737
1154.448560,1154.448541,1661327472.735341,93719.667,13503,3,PR,1,100,128733
1154.488481,1154.488462,1661327472.775262,93758.333,13503,3,PR,1,100,128733
1154.528402,1154.528383,1661327472.815183,93797.000,13503,3,PR,1,100,128728
1154.568323,1154.568304,1661327472.855104,93835.667,13519,3,PR,1,100,128744
1154.608244,1154.608225,1661327472.895025,93874.333,13519,3,PR,1,100,128745
1154.648165,1154.648146,1661327472.934946,93913.000,13519,3,PR,1,100,128739
1154.687914,1154.687895,1661327472.974695,93951.500,13539,2,PR,1,100,128744
1154.727663,1154.727644,1661327473.014444,93990.000,13539,2,PR,1,100,128750
1154.767928,1154.767909,1661327473.054709,94029.000,13557,3,PR,1,100,128738
1154.808193,1154.808174,1661327473.094974,94068.000,13557,3,PR,1,100,128743
1154.848458,1154.848440,1661327473.135239,94107.000,13557,3,PR,1,100,128740
1154.888207,1154.888188,1661327473.174988,94145.500,13574,2,PR,1,100,128734
1154.927956,1154.927937,1661327473.214737,94184.000,13574,2,PR,1,100,128732
1154.966845,1154.966826,1661327473.253626,94221.667,13589,3,PR,1,100,128728
1155.005733,1155.005715,1661327473.292514,94259.333,13589,3,PR,1,100,128726
1155.044622,1155.044603,1661327473.331403,94297.000,13589,3,PR,1,100,128727
1155.084543,1155.084524,1661327473.371324,94335.667,13608,3,PR,1,100,128721
1155.124464,1155.124445,1661327473.411245,94374.333,13608,3,PR,1,100,128720
1155.164385,1155.164366,1661327473.451166,94413.000,13608,3,PR,1,100,128719
1155.204650,1155.204631,1661327473.491431,94452.000,13624,2,PR,1,100,128719
1155.244915,1155.244897,1661327473.531696,94491.000,13624,2,PR,1,100,128714
1155.284836,1155.284818,1661327473.571617,94529.667,13645,3,PR,1,100,128731
1155.324757,1155.324739,1661327473.611538,94568.333,13645,3,PR,1,100,128725
1155.364678,1155.364660,1661327473.651459,94607.000,13645,3,PR,1,100,128719
1155.403911,1155.403892,1661327473.690692,94645.000,13660,2,PR,1,100,128726
1155.443144,1155.443125,1661327473.729925,94683.000,13660,2,PR,1,100,128725
1155.483065,1155.483046,1661327473.769846,94721.667,13678,3,PR,1,100,128737
1155.522986,1155.522967,1661327473.809767,94760.333,13678,3,PR,1,100,128741
1155.562907,1155.562888,1661327473.849688,94799.000,13678,3,PR,1,100,128740
1155.601795,1155.601777,1661327473.888577,94836.667,13694,3,PR,1,100,128737
1155.640684,1155.640665,1661327473.927465,94874.333,13694,3,PR,1,100,128742
1155.679572,1155.679554,1661327473.966354,94912.000,13694,3,PR,1,100,128739
1155.719838,1155.719819,1661327474.006619,94951.000,13714,2,PR,1,100,128739
1155.760103,1155.760084,1661327474.046884,94990.000,13714,2,PR,1,100,128752
1155.800368,1155.800349,1661327474.087149,95029.000,13730,3,PR,1,100,128760
1155.840633,1155.840614,1661327474.127414,95068.000,13730,3,PR,1,100,128745
1155.880898,1155.880880,1661327474.167680,95107.000,13730,3,PR,1,100,128742
1155.921852,1155.921833,1661327474.208633,95146.667,13745,3,PR,1,100,128742
1155.962805,1155.962787,1661327474.249586,95186.333,13745,3,PR,1,100,128738
1156.003759,1156.003740,1661327474.290540,95226.000,13745,3,PR,1,100,128738
1156.042991,1156.042973,1661327474.329773,95264.000,13764,2,PR,1,100,128738
1156.082224,1156.082205,1661327474.369005,95302.000,13764,2,PR,1,100,128733
1156.122145,1156.122126,1661327474.408926,95340.667,13783,3,PR,1,100,128730
1156.162066,1156.162048,1661327474.448847,95379.333,13783,3,PR,1,100,128730
1156.201987,1156.201969,1661327474.488768,95418.000,13783,3,PR,1,100,128721
1156.240876,1156.240857,1661327474.527657,95455.667,13799,3,PR,1,100,128732
1156.279764,1156.279746,1661327474.566545,95493.333,13799,3,PR,1,100,128729
1156.318653,1156.318634,1661327474.605434,95531.000,13799,3,PR,1,100,128723
1156.358918,1156.358899,1661327474.645699,95570.000,13817,2,PR,1,100,128725
1156.399183,1156.399165,1661327474.685965,95609.000,13817,2,PR,1,100,128727
1156.439793,1156.439774,1661327474.726574,95648.333,13834,3,PR,1,100,128737
1156.480402,1156.480383,1661327474.767183,95687.667,13834,3,PR,1,100,128731
1156.521011,1156.520993,1661327474.807792,95727.000,13834,3,PR,1,100,128731
1156.561965,1156.561946,1661327474.848746,95766.667,13850,3,PR,1,100,128732
1156.602918,1156.602899,1661327474.889699,95806.333,13850,3,PR,1,100,128741
1156.643871,1156.643853,1661327474.930653,95846.000,13850,3,PR,1,100,128732
1156.683793,1156.683774,1661327474.970574,95884.667,13870,3,PR,1,100,128726
1156.723714,1156.723695,1661327475.010495,95923.333,13870,3,PR,1,100,128746
1156.763635,1156.763616,1661327475.050416,95962.000,13870,3,PR,1,100,128736
1156.803383,1156.803365,1661327475.090165,96000.500,13891,2,PR,1,100,128732
1156.843132,1156.843114,1661327475.129914,96039.000,13891,2,PR,1,100,128729
1156.882365,1156.882347,1661327475.169147,96077.000,13907,3,PR,1,100,128727
1156.921598,1156.921579,1661327475.208379,96115.000,13907,3,PR,1,100,128721
1156.960831,1156.960812,1661327475.247612,96153.000,13907,3,PR,1,100,128717
1157.000752,1157.000733,1661327475.287533,96191.667,13925,3,PR,1,100,128714
1157.040673,1157.040654,1661327475.327454,96230.333,13925,3,PR,1,100,128708
1157.080594,1157.080575,1661327475.367375,96269.000,13925,3,PR,1,100,128710
1157.121375,1157.121356,1661327475.408156,96308.500,13941,2,PR,1,100,128706
1157.162156,1157.162138,1661327475.448938,96348.000,13941,2,PR,1,100,128715
1157.202766,1157.202747,1661327475.489547,96387.333,13958,3,PR,1,100,128725
1157.243375,1157.243356,1661327475.530157,96426.667,13958,3,PR,1,100,128728
1157.283984,1157.283966,1661327475.570766,96466.000,13958,3,PR,1,100,128721
1157.324250,1157.324231,1661327475.611031,96505.000,13975,2,PR,1,100,128720
1157.364515,1157.364496,1661327475.651296,96544.000,13975,2,PR,1,100,128723
1157.404092,1157.404073,1661327475.690873,96582.333,13992,3,PR,1,100,128725
1157.443668,1157.443650,1661327475.730450,96620.667,13992,3,PR,1,100,128726
1157.483245,1157.483227,1661327475.770027,96659.000,13992,3,PR,1,100,128735
1157.522478,1157.522459,1661327475.809260,96697.000,14007,3,PR,1,100,128734
1157.561711,1157.561692,1661327475.848492,96735.000,14007,3,PR,1,100,128740
1157.600943,1157.600925,1661327475.887725,96773.000,14007,3,PR,1,100,128734
1157.640692,1157.640674,1661327475.927474,96811.500,14026,2,PR,1,100,128735
1157.680441,1157.680423,1661327475.967223,96850.000,14026,2,PR,1,100,128738
1157.721051,1157.721032,1661327476.007832,96889.333,14042,3,PR,1,100,128730
1157.761660,1157.761641,1661327476.048442,96928.667,14042,3,PR,1,100,128727
1157.802269,1157.802251,1661327476.089051,96968.000,14042,3,PR,1,100,128726
1157.843567,1157.843548,1661327476.130348,97008.000,14059,2,PR,1,100,128724
1157.884864,1157.884846,1661327476.171646,97048.000,14059,2,PR,1,100,128727
1157.924786,1157.924767,1661327476.211567,97086.667,14075,3,PR,1,100,128729
1157.964707,1157.964688,1661327476.251488,97125.333,14075,3,PR,1,100,128722
1158.004628,1158.004609,1661327476.291409,97164.000,14075,3,PR,1,100,128725
1158.044204,1158.044186,1661327476.330986,97202.333,14095,3,PR,1,100,128718
1158.083781,1158.083763,1661327476.370563,97240.667,14095,3,PR,1,100,128717
1158.123358,1158.123340,1661327476.410140,97279.000,14095,3,PR,1,100,128729
1158.163623,1158.163605,1661327476.450405,97318.000,14116,2,PR,1,100,128741
1158.203888,1158.203870,1661327476.490670,97357.000,14116,2,PR,1,100,128736
1158.248628,1158.248609,1661327476.535409,97400.333,14136,3,PR,1,100,128736
1158.293367,1158.293348,1661327476.580148,97443.667,14136,3,PR,1,100,128751
1158.338106,1158.338087,1661327476.624887,97487.000,14136,3,PR,1,100,128756
1158.378371,1158.378352,1661327476.665153,97526.000,14153,2,PR,1,100,128746
1158.418636,1158.418617,1661327476.705418,97565.000,14153,2,PR,1,100,128762
1158.458557,1158.458539,1661327476.745339,97603.667,14172,3,PR,1,100,128766
1158.498478,1158.498460,1661327476.785260,97642.333,14172,3,PR,1,100,128766
1158.538399,1158.538381,1661327476.825181,97681.000,14172,3,PR,1,100,128756
1158.578320,1158.578302,1661327476.865102,97719.667,14186,3,PR,1,100,128758
1158.618241,1158.618223,1661327476.905023,97758.333,14186,3,PR,1,100,128766
1158.658162,1158.658144,1661327476.944944,97797.000,14186,3,PR,1,100,128752
1158.697911,1158.697893,1661327476.984693,97835.500,14204,2,PR,1,100,128755
1158.737660,1158.737641,1661327477.024442,97874.000,14204,2,PR,1,100,128746
1158.777581,1158.777563,1661327477.064363,97912.667,14220,3,PR,1,100,128746
1158.817502,1158.817484,1661327477.104284,97951.333,14220,3,PR,1,100,128741
1158.857423,1158.857405,1661327477.144205,97990.000,14220,3,PR,1,100,128741
1158.897172,1158.897153,1661327477.183954,98028.500,14237,2,PR,1,100,128739
1158.936921,1158.936902,1661327477.223703,98067.000,14237,2,PR,1,100,128739
1158.976154,1158.976135,1661327477.262935,98105.000,14255,3,PR,1,100,128745
1159.015386,1159.015368,1661327477.302168,98143.000,14255,3,PR,1,100,128735
1159.054619,1159.054601,1661327477.341401,98181.000,14255,3,PR,1,100,128718
1159.094540,1159.094522,1661327477.381322,98219.667,14273,3,PR,1,100,128725
1159.134461,1159.134443,1661327477.421243,98258.333,14273,3,PR,1,100,128731
1159.174382,1159.174364,1661327477.461164,98297.000,14273,3,PR,1,100,128730
1159.214131,1159.214113,1661327477.500913,98335.500,14289,2,PR,1,100,128735
1159.253880,1159.253862,1661327477.540662,98374.000,14289,2,PR,1,100,128735
1159.294145,1159.294127,1661327477.580927,98413.000,14309,3,PR,1,100,128730
1159.334410,1159.334392,1661327477.621192,98452.000,14309,3,PR,1,100,128737
1159.374676,1159.374657,1661327477.661458,98491.000,14309,3,PR,1,100,128754
1159.414252,1159.414234,1661327477.701034,98529.333,14325,3,PR,1,100,128753
1159.453829,1159.453811,1661327477.740611,98567.667,14325,3,PR,1,100,128752
1159.493406,1159.493388,1661327477.780188,98606.000,14325,3,PR,1,100,128747
1159.532639,1159.532620,1661327477.819421,98644.000,14341,2,PR,1,100,128743
1159.571872,1159.571853,1661327477.858654,98682.000,14341,2,PR,1,100,128738
1159.611448,1159.611430,1661327477.898230,98720.333,14361,3,PR,1,100,128730
1159.651025,1159.651007,1661327477.937807,98758.667,14361,3,PR,1,100,128735
1159.690602,1159.690584,1661327477.977384,98797.000,14361,3,PR,1,100,128734
1159.730523,1159.730505,1661327478.017305,98835.667,14381,3,PR,1,100,128731
1159.770444,1159.770426,1661327478.057226,98874.333,14381,3,PR,1,100,128729
1159.810365,1159.810347,1661327478.097147,98913.000,14381,3,PR,1,100,128730
1159.850286,1159.850268,1661327478.137068,98951.667,14397,3,PR,1,100,128725
1159.890207,1159.890189,1661327478.176989,98990.333,14397,3,PR,1,100,128727
1159.930128,1159.930110,1661327478.216910,99029.000,14397,3,PR,1,100,128726
1159.970394,1159.970375,1661327478.257175,99068.000,14417,2,PR,1,100,128729
1160.010659,1160.010640,1661327478.297441,99107.000,14417,2,PR,1,100,128739
1160.050580,1160.050561,1661327478.337362,99145.667,14435,3,PR,1,100,128734
1160.090501,1160.090482,1661327478.377283,99184.333,14435,3,PR,1,100,128732
1160.130422,1160.130403,1661327478.417204,99223.000,14435,3,PR,1,100,128727
1160.169654,1160.169636,1661327478.456436,99261.000,14450,3,PR,1,100,128727
1160.208887,1160.208869,1661327478.495669,99299.000,14450,3,PR,1,100,128735
1160.248120,1160.248101,1661327478.534902,99337.000,14450,3,PR,1,100,128733
1160.287869,1160.287850,1661327478.574651,99375.500,14466,2,PR,1,100,128753
1160.327618,1160.327599,1661327478.614400,99414.000,14466,2,PR,1,100,128756
1160.367539,1160.367520,1661327478.654321,99452.667,14484,3,PR,1,100,128741
1160.407460,1160.407441,1661327478.694242,99491.333,14484,3,PR,1,100,128749
1160.447381,1160.447362,1661327478.734163,99530.000,14484,3,PR,1,100,128751
1160.487646,1160.487628,1661327478.774428,99569.000,14502,2,PR,1,100,128743
1160.527911,1160.527893,1661327478.814693,99608.000,14502,2,PR,1,100,128739
1160.567832,1160.567814,1661327478.854614,99646.667,14518,3,PR,1,100,128744
1160.607753,1160.607735,1661327478.894535,99685.333,14518,3,PR,1,100,128741
1160.647674,1160.647656,1661327478.934456,99724.000,14518,3,PR,1,100,128729
1160.687595,1160.687577,1661327478.974377,99762.667,14534,3,PR,1,100,128729
1160.727516,1160.727498,1661327479.014298,99801.333,14534,3,PR,1,100,128732
1160.767437,1160.767419,1661327479.054219,99840.000,14534,3,PR,1,100,128734
1160.806154,1160.806135,1661327479.092936,99877.500,14551,2,PR,1,100,128739
1160.844870,1160.844852,1661327479.131652,99915.000,14551,2,PR,1,100,128739
1160.884791,1160.884773,1661327479.171573,99953.667,14567,3,PR,1,100,128733
1160.924712,1160.924694,1661327479.211494,99992.333,14567,3,PR,1,100,128742
1160.964633,1160.964615,1661327479.251415,100031.000,14567,3,PR,1,100,128735
1161.004898,1161.004880,1661327479.291681,100070.000,14585,3,PR,1,100,128735
1161.045164,1161.045145,1661327479.331946,100109.000,14585,3,PR,1,100,128737
1161.085429,1161.085410,1661327479.372211,100148.000,14585,3,PR,1,100,128741
1161.126210,1161.126192,1661327479.412992,100187.500,14601,2,PR,1,100,128741
1161.166992,1161.166973,1661327479.453774,100227.000,14601,2,PR,1,100,128743
1161.207257,1161.207238,1661327479.494039,100266.000,14618,3,PR,1,100,128755
1161.247522,1161.247503,1661327479.534304,100305.000,14618,3,PR,1,100,128761
1161.287787,1161.287769,1661327479.574569,100344.000,14618,3,PR,1,100,128756
1161.328052,1161.328034,1661327479.614835,100383.000,14640,2,PR,1,100,128759
1161.368317,1161.368299,1661327479.655100,100422.000,14640,2,PR,1,100,128766
1161.407550,1161.407532,1661327479.694332,100460.000,14657,3,PR,1,100,128769
1161.446783,1161.446764,1661327479.733565,100498.000,14657,3,PR,1,100,128752
1161.486016,1161.485997,1661327479.772798,100536.000,14657,3,PR,1,100,128752
1161.525937,1161.525918,1661327479.812719,100574.667,14673,3,PR,1,100,128752
1161.565858,1161.565839,1661327479.852640,100613.333,14673,3,PR,1,100,128752
1161.605779,1161.605760,1661327479.892561,100652.000,14673,3,PR,1,100,128753
1161.645528,1161.645509,1661327479.932310,100690.500,14689,2,PR,1,100,128759
1161.685277,1161.685258,1661327479.972059,100729.000,14689,2,PR,1,100,128760
1161.726230,1161.726212,1661327480.013012,100768.667,14705,3,PR,1,100,128753
1161.767183,1161.767165,1661327480.053966,100808.333,14705,3,PR,1,100,128762
1161.808137,1161.808118,1661327480.094919,100848.000,14705,3,PR,1,100,128763
1161.848402,1161.848384,1661327480.135184,100887.000,14722,2,PR,1,100,128756
1161.888667,1161.888649,1661327480.175450,100926.000,14722,2,PR,1,100,128761
1161.928588,1161.928570,1661327480.215371,100964.667,14738,3,PR,1,100,128758
1161.968509,1161.968491,1661327480.255292,101003.333,14738,3,PR,1,100,128760
1162.008430,1162.008412,1661327480.295213,101042.000,14738,3,PR,1,100,128764
1162.047319,1162.047300,1661327480.334101,101079.667,14758,3,PR,1,100,128761
1162.086207,1162.086189,1661327480.372990,101117.333,14758,3,PR,1,100,128768
1162.125096,1162.125078,1661327480.411878,101155.000,14758,3,PR,1,100,128775
1162.164845,1162.164827,1661327480.451627,101193.500,14774,2,PR,1,100,128776
1162.204594,1162.204575,1661327480.491376,101232.000,14774,2,PR,1,100,128775
1162.244859,1162.244841,1661327480.531641,101271.000,14791,3,PR,1,100,128783
1162.285124,1162.285106,1661327480.571907,101310.000,14791,3,PR,1,100,128788
1162.325389,1162.325371,1661327480.612172,101349.000,14791,3,PR,1,100,128781
1162.366687,1162.366669,1661327480.653469,101389.000,14808,2,PR,1,100,128765
1162.407985,1162.407966,1661327480.694767,101429.000,14808,2,PR,1,100,128773
1162.448250,1162.448231,1661327480.735032,101468.000,14825,3,PR,1,100,128772
1162.488515,1162.488496,1661327480.775297,101507.000,14825,3,PR,1,100,128763
1162.528780,1162.528762,1661327480.815562,101546.000,14825,3,PR,1,100,128769
1162.568701,1162.568683,1661327480.855484,101584.667,14839,3,PR,1,100,128776
1162.608622,1162.608604,1661327480.895405,101623.333,14839,3,PR,1,100,128767
1162.648543,1162.648525,1661327480.935326,101662.000,14839,3,PR,1,100,128768
1162.686743,1162.686725,1661327480.973526,101699.000,14857,2,PR,1,100,128769
1162.724944,1162.724925,1661327481.011726,101736.000,14857,2,PR,1,100,128778
1162.764521,1162.764502,1661327481.051303,101774.333,14873,3,PR,1,100,128767
1162.804097,1162.804079,1661327481.090880,101812.667,14873,3,PR,1,100,128776
1162.843674,1162.843656,1661327481.130457,101851.000,14873,3,PR,1,100,128784
1162.884456,1162.884437,1661327481.171238,101890.500,14895,2,PR,1,100,128777
1162.925237,1162.925219,1661327481.212020,101930.000,14895,2,PR,1,100,128772
1162.966191,1162.966172,1661327481.252973,101969.667,14911,3,PR,1,100,128775
1163.007144,1163.007126,1661327481.293926,102009.333,14911,3,PR,1,100,128783
1163.048097,1163.048079,1661327481.334880,102049.000,14911,3,PR,1,100,128797
1163.088363,1163.088344,1661327481.375145,102088.000,14929,2,PR,1,100,128793
1163.128628,1163.128609,1661327481.415410,102127.000,14929,2,PR,1,100,128792
1163.173023,1163.173004,1661327481.459805,102170.000,14945,3,PR,1,100,128794
1163.217418,1163.217399,1661327481.504200,102213.000,14945,3,PR,1,100,128793
1163.261813,1163.261794,1661327481.548595,102256.000,14945,3,PR,1,100,128789
1163.301734,1163.301715,1661327481.588516,102294.667,14963,3,PR,1,100,128786
1163.341655,1163.341636,1661327481.628437,102333.333,14963,3,PR,1,100,128793
1163.381576,1163.381557,1661327481.668358,102372.000,14963,3,PR,1,100,128793
1163.421497,1163.421478,1661327481.708279,102410.667,14986,3,PR,1,100,128777
1163.461418,1163.461399,1661327481.748200,102449.333,14986,3,PR,1,100,128769
1163.501339,1163.501320,1661327481.788121,102488.000,14986,3,PR,1,100,128780
1163.540571,1163.540553,1661327481.827354,102526.000,15003,2,PR,1,100,128780
1163.579804,1163.579786,1661327481.866587,102564.000,15003,2,PR,1,100,128773
1163.619725,1163.619707,1661327481.906508,102602.667,15018,3,PR,1,100,128777
1163.659646,1163.659628,1661327481.946429,102641.333,15018,3,PR,1,100,128783
1163.699567,1163.699549,1661327481.986350,102680.000,15018,3,PR,1,100,128785
1163.739488,1163.739470,1661327482.026271,102718.667,15035,3,PR,1,100,128787
1163.779409,1163.779391,1661327482.066192,102757.333,15035,3,PR,1,100,128790
1163.819330,1163.819312,1661327482.106113,102796.000,15035,3,PR,1,100,128796
1163.859595,1163.859577,1661327482.146378,102835.000,15051,2,PR,1,100,128788
1163.899861,1163.899842,1661327482.186643,102874.000,15051,2,PR,1,100,128785
1163.939782,1163.939763,1661327482.226564,102912.667,15069,3,PR,1,100,128786
1163.979703,1163.979684,1661327482.266485,102951.333,15069,3,PR,1,100,128782
1164.019624,1164.019605,1661327482.306406,102990.000,15069,3,PR,1,100,128787
1164.059200,1164.059182,1661327482.345983,103028.333,15089,3,PR,1,100,128782
1164.098777,1164.098759,1661327482.385560,103066.667,15089,3,PR,1,100,128789
1164.138354,1164.138336,1661327482.425137,103105.000,15089,3,PR,1,100,128787
1164.177587,1164.177569,1661327482.464370,103143.000,15104,2,PR,1,100,128782
1164.216820,1164.216801,1661327482.503603,103181.000,15104,2,PR,1,100,128774
1164.256741,1164.256722,1661327482.543524,103219.667,15120,3,PR,1,100,128781
1164.296662,1164.296643,1661327482.583445,103258.333,15120,3,PR,1,100,128776
1164.336583,1164.336564,1661327482.623366,103297.000,15120,3,PR,1,100,128770
1164.376504,1164.376485,1661327482.663286,103335.667,15141,3,PR,1,100,128764
1164.416425,1164.416406,1661327482.703207,103374.333,15141,3,PR,1,100,128774
1164.456346,1164.456327,1661327482.743129,103413.000,15141,3,PR,1,100,128773
1164.496267,1164.496248,1661327482.783050,103451.667,15159,3,PR,1,100,128761
1164.536188,1164.536169,1661327482.822971,103490.333,15159,3,PR,1,100,128756
1164.576109,1164.576090,1661327482.862892,103529.000,15159,3,PR,1,100,128768
1164.616374,1164.616356,1661327482.903157,103568.000,15176,2,PR,1,100,128763
1164.656639,1164.656621,1661327482.943422,103607.000,15176,2,PR,1,100,128759
1164.696216,1164.696198,1661327482.982999,103645.333,15191,3,PR,1,100,128765
1164.735793,1164.735774,1661327483.022576,103683.667,15191,3,PR,1,100,128775
1164.775370,1164.775351,1661327483.062153,103722.000,15191,3,PR,1,100,128762
1164.814602,1164.814584,1661327483.101385,103760.000,15208,2,PR,1,100,128767
1164.853835,1164.853817,1661327483.140618,103798.000,15208,2,PR,1,100,128770
1164.893412,1164.893394,1661327483.180195,103836.333,15226,3,PR,1,100,128775
1164.932989,1164.932971,1661327483.219772,103874.667,15226,3,PR,1,100,128770
1164.972566,1164.972547,1661327483.259349,103913.000,15226,3,PR,1,100,128772
1165.012831,1165.012813,1661327483.299614,103952.000,15246,3,PR,1,100,128775
1165.053096,1165.053078,1661327483.339879,103991.000,15246,3,PR,1,100,128779
1165.093361,1165.093343,1661327483.380144,104030.000,15246,3,PR,1,100,128777
1165.133110,1165.133092,1661327483.419893,104068.500,15266,2,PR,1,100,128772
1165.172859,1165.172841,1661327483.459642,104107.000,15266,2,PR,1,100,128771
1165.212780,1165.212762,1661327483.499563,104145.667,15281,3,PR,1,100,128780
1165.252701,1165.252683,1661327483.539484,104184.333,15281,3,PR,1,100,128773
1165.292622,1165.292604,1661327483.579405,104223.000,15281,3,PR,1,100,128763
1165.331855,1165.331837,1661327483.618638,104261.000,15298,3,PR,1,100,128773
1165.371088,1165.371069,1661327483.657871,104299.000,15298,3,PR,1,100,128768
1165.410320,1165.410302,1661327483.697104,104337.000,15298,3,PR,1,100,128767
1165.450586,1165.450567,1661327483.737369,104376.000,15317,2,PR,1,100,128760
1165.490851,1165.490832,1661327483.777634,104415.000,15317,2,PR,1,100,128772
1165.530772,1165.530753,1661327483.817555,104453.667,15333,3,PR,1,100,128768
1165.570693,1165.570674,1661327483.857476,104492.333,15333,3,PR,1,100,128750
1165.610614,1165.610595,1661327483.897397,104531.000,15333,3,PR,1,100,128762
1165.650363,1165.650344,1661327483.937146,104569.500,15352,2,PR,1,100,128780
1165.690112,1165.690093,1661327483.976895,104608.000,15352,2,PR,1,100,128774
1165.730033,1165.730014,1661327484.016816,104646.667,15367,3,PR,1,100,128774
1165.769954,1165.769935,1661327484.056737,104685.333,15367,3,PR,1,100,128780
1165.809875,1165.809856,1661327484.096658,104724.000,15367,3,PR,1,100,128781
1165.849796,1165.849777,1661327484.136579,104762.667,15386,3,PR,1,100,128779
1165.889717,1165.889698,1661327484.176500,104801.333,15386,3,PR,1,100,128780
1165.929638,1165.929619,1661327484.216421,104840.000,15386,3,PR,1,100,128777
1165.969387,1165.969368,1661327484.256170,104878.500,15406,2,PR,1,100,128777
1166.009136,1166.009117,1661327484.295919,104917.000,15406,2,PR,1,100,128785
